PV,Value
DIAG_MTCA09:PICO7_CH6:RNG1_EEOFST_RD,2.428517109631656e-10
DIAG_MTCA09:PICO7_CH7:RNG0_EEGAIN_RD,2.2353305317857064e-10
DIAG_MTCA09:PICO7_CH7:RNG0_EEOFST_RD,-6.62102639381601e-09
DIAG_MTCA09:PICO7_CH7:RNG1_EEGAIN_RD,5.8983373740773004e-12
DIAG_MTCA09:PICO7_CH7:RNG1_EEOFST_RD,-1.6352248721762663e-10
DIAG_MTCA09:PICO9_CH0:RNG0_EEGAIN_RD,2.2344569250432045e-10
DIAG_MTCA09:PICO9_CH0:RNG0_EEOFST_RD,1.1844202951749594e-08
DIAG_MTCA09:PICO9_CH0:RNG1_EEGAIN_RD,5.8928651888723316e-12
DIAG_MTCA09:PICO9_CH0:RNG1_EEOFST_RD,3.084056343638508e-10
DIAG_MTCA09:PICO9_CH1:RNG0_EEGAIN_RD,2.2344262551321492e-10
DIAG_MTCA09:PICO9_CH1:RNG0_EEOFST_RD,6.132757413013223e-09
DIAG_MTCA09:PICO9_CH1:RNG1_EEGAIN_RD,5.894483685875418e-12
DIAG_MTCA09:PICO9_CH1:RNG1_EEOFST_RD,1.647627034806476e-10
DIAG_MTCA09:PICO9_CH2:RNG0_EEGAIN_RD,2.2341961614102956e-10
DIAG_MTCA09:PICO9_CH2:RNG0_EEOFST_RD,-6.306429600755337e-09
DIAG_MTCA09:PICO9_CH2:RNG1_EEGAIN_RD,5.892886439234912e-12
DIAG_MTCA09:PICO9_CH2:RNG1_EEOFST_RD,-1.5287592025625685e-10
DIAG_MTCA09:PICO9_CH3:RNG0_EEGAIN_RD,2.2346990924404508e-10
DIAG_MTCA09:PICO9_CH3:RNG0_EEOFST_RD,-1.091268853059546e-08
DIAG_MTCA09:PICO9_CH3:RNG1_EEGAIN_RD,5.8942937336547985e-12
DIAG_MTCA09:PICO9_CH3:RNG1_EEOFST_RD,-2.679899080426651e-10
DIAG_MTCA09:PICO9_CH4:RNG0_EEGAIN_RD,2.234255419564235e-10
DIAG_MTCA09:PICO9_CH4:RNG0_EEOFST_RD,4.2999140359434307e-10
DIAG_MTCA09:PICO9_CH4:RNG1_EEGAIN_RD,5.892963200748724e-12
DIAG_MTCA09:PICO9_CH4:RNG1_EEOFST_RD,7.023528026534054e-12
DIAG_MTCA09:PICO9_CH5:RNG0_EEGAIN_RD,2.2340662653164145e-10
DIAG_MTCA09:PICO9_CH5:RNG0_EEOFST_RD,-1.610593791667725e-08
DIAG_MTCA09:PICO9_CH5:RNG1_EEGAIN_RD,5.893643212351307e-12
DIAG_MTCA09:PICO9_CH5:RNG1_EEOFST_RD,-4.1571182607391677e-10
DIAG_MTCA09:PICO9_CH6:RNG0_EEGAIN_RD,2.233733059631149e-10
DIAG_MTCA09:PICO9_CH6:RNG0_EEOFST_RD,1.5622038773699387e-08
DIAG_MTCA09:PICO9_CH6:RNG1_EEGAIN_RD,5.893966738279577e-12
DIAG_MTCA09:PICO9_CH6:RNG1_EEOFST_RD,4.2263059718550267e-10
DIAG_MTCA09:PICO9_CH7:RNG0_EEGAIN_RD,2.233569995624407e-10
DIAG_MTCA09:PICO9_CH7:RNG0_EEOFST_RD,-5.893966426029351e-10
DIAG_MTCA09:PICO9_CH7:RNG1_EEGAIN_RD,5.889464263497679e-12
DIAG_MTCA09:PICO9_CH7:RNG1_EEOFST_RD,1.1407303053545537e-12
DIAG_MTCA10:PICO10_CH0:RNG0_EEGAIN_RD,2.2342616645687485e-10
DIAG_MTCA10:PICO10_CH0:RNG0_EEOFST_RD,3.353023414476297e-10
DIAG_MTCA10:PICO10_CH0:RNG1_EEGAIN_RD,5.886595464549282e-12
DIAG_MTCA10:PICO10_CH0:RNG1_EEOFST_RD,3.953025407010813e-12
DIAG_MTCA10:PICO10_CH1:RNG0_EEGAIN_RD,2.2345159056413877e-10
DIAG_MTCA10:PICO10_CH1:RNG0_EEOFST_RD,3.1510940523560294e-09
DIAG_MTCA10:PICO10_CH1:RNG1_EEGAIN_RD,5.887827985578964e-12
DIAG_MTCA10:PICO10_CH1:RNG1_EEOFST_RD,8.366609488552612e-11
DIAG_MTCA10:PICO10_CH2:RNG0_EEGAIN_RD,2.2345511552224195e-10
DIAG_MTCA10:PICO10_CH2:RNG0_EEOFST_RD,1.9813921614542096e-09
DIAG_MTCA10:PICO10_CH2:RNG1_EEGAIN_RD,5.887389534220411e-12
DIAG_MTCA10:PICO10_CH2:RNG1_EEOFST_RD,6.159293214347272e-11
DIAG_MTCA10:PICO10_CH3:RNG0_EEGAIN_RD,2.2344788519479408e-10
DIAG_MTCA10:PICO10_CH3:RNG0_EEOFST_RD,-9.11272746151326e-09
DIAG_MTCA10:PICO10_CH3:RNG1_EEGAIN_RD,5.888180568125456e-12
DIAG_MTCA10:PICO10_CH3:RNG1_EEOFST_RD,-2.0875096096162338e-10
DIAG_MTCA10:PICO10_CH4:RNG0_EEGAIN_RD,2.2344624761583276e-10
DIAG_MTCA10:PICO10_CH4:RNG0_EEOFST_RD,-1.7433805510336242e-08
DIAG_MTCA10:PICO10_CH4:RNG1_EEGAIN_RD,5.8871059069320886e-12
DIAG_MTCA10:PICO10_CH4:RNG1_EEOFST_RD,-4.5898332357019456e-10
DIAG_MTCA10:PICO10_CH5:RNG0_EEGAIN_RD,2.2348829731289044e-10
DIAG_MTCA10:PICO10_CH5:RNG0_EEOFST_RD,1.7312505207200957e-08
DIAG_MTCA10:PICO10_CH5:RNG1_EEGAIN_RD,5.887994085351789e-12
DIAG_MTCA10:PICO10_CH5:RNG1_EEOFST_RD,4.752740423441537e-10
DIAG_MTCA10:PICO10_CH6:RNG0_EEGAIN_RD,2.234619295160556e-10
DIAG_MTCA10:PICO10_CH6:RNG0_EEOFST_RD,-1.572942665006849e-08
DIAG_MTCA10:PICO10_CH6:RNG1_EEGAIN_RD,5.8877811480451125e-12
DIAG_MTCA10:PICO10_CH6:RNG1_EEOFST_RD,-3.954158389607443e-10
DIAG_MTCA10:PICO10_CH7:RNG0_EEGAIN_RD,2.2342851180301437e-10
DIAG_MTCA10:PICO10_CH7:RNG0_EEOFST_RD,-1.148716410881434e-08
DIAG_MTCA10:PICO10_CH7:RNG1_EEGAIN_RD,5.885966627289241e-12
DIAG_MTCA10:PICO10_CH7:RNG1_EEOFST_RD,-2.775345231409432e-10
DIAG_MTCA10:PICO8_CH0:RNG0_EEGAIN_RD,2.2344778805027943e-10
DIAG_MTCA10:PICO8_CH0:RNG0_EEOFST_RD,-2.3600176035643017e-08
DIAG_MTCA10:PICO8_CH0:RNG1_EEGAIN_RD,5.8877156622338944e-12
DIAG_MTCA10:PICO8_CH0:RNG1_EEOFST_RD,-6.297701804491851e-10
DIAG_MTCA10:PICO8_CH1:RNG0_EEGAIN_RD,2.2347199091221626e-10
DIAG_MTCA10:PICO8_CH1:RNG0_EEOFST_RD,-1.1705641789205856e-08
DIAG_MTCA10:PICO8_CH1:RNG1_EEGAIN_RD,5.888649810825708e-12
DIAG_MTCA10:PICO8_CH1:RNG1_EEOFST_RD,-2.999154813387861e-10
DIAG_MTCA10:PICO8_CH2:RNG0_EEGAIN_RD,2.2343668582003318e-10
DIAG_MTCA10:PICO8_CH2:RNG0_EEOFST_RD,-4.4787103803400896e-08
DIAG_MTCA10:PICO8_CH2:RNG1_EEGAIN_RD,5.88864894346397e-12
DIAG_MTCA10:PICO8_CH2:RNG1_EEOFST_RD,-1.1687416590078215e-09
DIAG_MTCA10:PICO8_CH3:RNG0_EEGAIN_RD,2.2349840034241453e-10
DIAG_MTCA10:PICO8_CH3:RNG0_EEOFST_RD,-1.8175324356661804e-08
DIAG_MTCA10:PICO8_CH3:RNG1_EEGAIN_RD,5.886373853625226e-12
DIAG_MTCA10:PICO8_CH3:RNG1_EEOFST_RD,-4.682352283680302e-10
DIAG_MTCA10:PICO8_CH4:RNG0_EEGAIN_RD,2.2351234751916138e-10
DIAG_MTCA10:PICO8_CH4:RNG0_EEOFST_RD,7.294803872071043e-09
DIAG_MTCA10:PICO8_CH4:RNG1_EEGAIN_RD,5.886697379553496e-12
DIAG_MTCA10:PICO8_CH4:RNG1_EEOFST_RD,1.9572561626990392e-10
DIAG_MTCA10:PICO8_CH5:RNG0_EEGAIN_RD,2.2341314909191112e-10
DIAG_MTCA10:PICO8_CH5:RNG0_EEOFST_RD,-1.1067632144090567e-08
DIAG_MTCA10:PICO8_CH5:RNG1_EEGAIN_RD,5.887822347727667e-12
DIAG_MTCA10:PICO8_CH5:RNG1_EEOFST_RD,-2.814516675275769e-10
DIAG_MTCA10:PICO8_CH6:RNG0_EEGAIN_RD,2.2346742512002749e-10
DIAG_MTCA10:PICO8_CH6:RNG0_EEOFST_RD,-2.5915143808674657e-08
DIAG_MTCA10:PICO8_CH6:RNG1_EEGAIN_RD,5.887126289932931e-12
DIAG_MTCA10:PICO8_CH6:RNG1_EEOFST_RD,-6.690353271388005e-10
DIAG_MTCA10:PICO8_CH7:RNG0_EEGAIN_RD,2.235388540938743e-10
DIAG_MTCA10:PICO8_CH7:RNG0_EEOFST_RD,-5.215217147025442e-09
DIAG_MTCA10:PICO8_CH7:RNG1_EEGAIN_RD,5.890517240647597e-12
DIAG_MTCA10:PICO8_CH7:RNG1_EEOFST_RD,-1.1368509605924615e-10
DIAG_MTCA10:PICO9_CH0:RNG0_EEGAIN_RD,2.2348425887663836e-10
DIAG_MTCA10:PICO9_CH0:RNG0_EEOFST_RD,1.38685969375274e-08
DIAG_MTCA10:PICO9_CH0:RNG1_EEGAIN_RD,5.8933248905934654e-12
DIAG_MTCA10:PICO9_CH0:RNG1_EEOFST_RD,3.6324582231017644e-10
DIAG_MTCA10:PICO9_CH1:RNG0_EEGAIN_RD,2.2346581529664178e-10
DIAG_MTCA10:PICO9_CH1:RNG0_EEOFST_RD,1.195957732846864e-08
DIAG_MTCA10:PICO9_CH1:RNG1_EEGAIN_RD,5.886520871439815e-12
DIAG_MTCA10:PICO9_CH1:RNG1_EEOFST_RD,3.2453256748610215e-10
DIAG_MTCA10:PICO9_CH2:RNG0_EEGAIN_RD,2.2351989703572883e-10
DIAG_MTCA10:PICO9_CH2:RNG0_EEOFST_RD,1.5244294715444084e-08
DIAG_MTCA10:PICO9_CH2:RNG1_EEGAIN_RD,5.890876762087993e-12
DIAG_MTCA10:PICO9_CH2:RNG1_EEOFST_RD,4.178378476549227e-10
DIAG_MTCA10:PICO9_CH3:RNG0_EEGAIN_RD,2.2350732375997495e-10
DIAG_MTCA10:PICO9_CH3:RNG0_EEOFST_RD,8.67689387007431e-09
DIAG_MTCA10:PICO9_CH3:RNG1_EEGAIN_RD,5.890161188654153e-12
DIAG_MTCA10:PICO9_CH3:RNG1_EEOFST_RD,2.491475081800587e-10
DIAG_MTCA10:PICO9_CH4:RNG0_EEGAIN_RD,2.2333204729996226e-10
DIAG_MTCA10:PICO9_CH4:RNG0_EEOFST_RD,-6.944934405339609e-09
DIAG_MTCA10:PICO9_CH4:RNG1_EEGAIN_RD,5.8813531302048805e-12
DIAG_MTCA10:PICO9_CH4:RNG1_EEOFST_RD,-1.793115100845455e-10
DIAG_MTCA10:PICO9_CH5:RNG0_EEGAIN_RD,2.233482981894852e-10
DIAG_MTCA10:PICO9_CH5:RNG0_EEOFST_RD,-1.2838151874916548e-08
DIAG_MTCA10:PICO9_CH5:RNG1_EEGAIN_RD,5.884695942343088e-12
DIAG_MTCA10:PICO9_CH5:RNG1_EEOFST_RD,-3.274545357090375e-10
DIAG_MTCA10:PICO9_CH6:RNG0_EEGAIN_RD,2.2337251492920984e-10
DIAG_MTCA10:PICO9_CH6:RNG0_EEOFST_RD,8.890857827736909e-09
DIAG_MTCA10:PICO9_CH6:RNG1_EEGAIN_RD,5.89037369227996e-12
DIAG_MTCA10:PICO9_CH6:RNG1_EEOFST_RD,2.497937134915418e-10
DIAG_MTCA10:PICO9_CH7:RNG0_EEGAIN_RD,2.233971341247809e-10
DIAG_MTCA10:PICO9_CH7:RNG0_EEOFST_RD,-6.185853163032107e-09
DIAG_MTCA10:PICO9_CH7:RNG1_EEGAIN_RD,5.890492954518933e-12
DIAG_MTCA10:PICO9_CH7:RNG1_EEOFST_RD,-1.4238069057093128e-10
DIAG_MTCA11:PICO7_CH0:RNG0_EEGAIN_RD,2.233708357168851e-10
DIAG_MTCA11:PICO7_CH0:RNG0_EEOFST_RD,-1.8413903291047973e-08
DIAG_MTCA11:PICO7_CH0:RNG1_EEGAIN_RD,5.890264838381842e-12
DIAG_MTCA11:PICO7_CH0:RNG1_EEOFST_RD,-4.773229034249482e-10
DIAG_MTCA11:PICO7_CH1:RNG0_EEGAIN_RD,2.233331714007747e-10
DIAG_MTCA11:PICO7_CH1:RNG0_EEOFST_RD,-1.818327532987496e-08
DIAG_MTCA11:PICO7_CH1:RNG1_EEGAIN_RD,5.889451253071609e-12
DIAG_MTCA11:PICO7_CH1:RNG1_EEOFST_RD,-4.693122002130679e-10
DIAG_MTCA11:PICO7_CH2:RNG0_EEGAIN_RD,2.2339188832098955e-10
DIAG_MTCA11:PICO7_CH2:RNG0_EEOFST_RD,8.119401151418515e-09
DIAG_MTCA11:PICO7_CH2:RNG1_EEGAIN_RD,5.883035378295709e-12
DIAG_MTCA11:PICO7_CH2:RNG1_EEOFST_RD,2.3475241195392016e-10
DIAG_MTCA11:PICO7_CH3:RNG0_EEGAIN_RD,2.234022966618454e-10
DIAG_MTCA11:PICO7_CH3:RNG0_EEOFST_RD,-2.7652982126369352e-08
DIAG_MTCA11:PICO7_CH3:RNG1_EEGAIN_RD,5.891584962947061e-12
DIAG_MTCA11:PICO7_CH3:RNG1_EEOFST_RD,-7.156218950754578e-10
DIAG_MTCA11:PICO7_CH4:RNG0_EEGAIN_RD,2.2341679895010458e-10
DIAG_MTCA11:PICO7_CH4:RNG0_EEOFST_RD,7.786544742316437e-09
DIAG_MTCA11:PICO7_CH4:RNG1_EEGAIN_RD,5.891126562268534e-12
DIAG_MTCA11:PICO7_CH4:RNG1_EEOFST_RD,2.1265635086198387e-10
DIAG_MTCA11:PICO7_CH5:RNG0_EEGAIN_RD,2.233705026499777e-10
DIAG_MTCA11:PICO7_CH5:RNG0_EEOFST_RD,-2.7252436751723508e-08
DIAG_MTCA11:PICO7_CH5:RNG1_EEGAIN_RD,5.889790825192032e-12
DIAG_MTCA11:PICO7_CH5:RNG1_EEOFST_RD,-6.982349143314082e-10
DIAG_MTCA11:PICO7_CH6:RNG0_EEGAIN_RD,2.2344734396106958e-10
DIAG_MTCA11:PICO7_CH6:RNG0_EEOFST_RD,-6.808384966916492e-09
DIAG_MTCA11:PICO7_CH6:RNG1_EEGAIN_RD,5.889962562816153e-12
DIAG_MTCA11:PICO7_CH6:RNG1_EEOFST_RD,-1.5074728965114303e-10
DIAG_MTCA11:PICO7_CH7:RNG0_EEGAIN_RD,2.2340579386437298e-10
DIAG_MTCA11:PICO7_CH7:RNG0_EEOFST_RD,-1.8029835402444405e-08
DIAG_MTCA11:PICO7_CH7:RNG1_EEGAIN_RD,5.885502155078548e-12
DIAG_MTCA11:PICO7_CH7:RNG1_EEOFST_RD,-4.4646489283373114e-10
DIAG_MTCA11:PICO9_CH0:RNG0_EEGAIN_RD,2.234944590506771e-10
DIAG_MTCA11:PICO9_CH0:RNG0_EEOFST_RD,-1.26829178270782e-08
DIAG_MTCA11:PICO9_CH0:RNG1_EEGAIN_RD,5.886849601538513e-12
DIAG_MTCA11:PICO9_CH0:RNG1_EEOFST_RD,-3.3172556368477046e-10
DIAG_MTCA11:PICO9_CH1:RNG0_EEGAIN_RD,2.2347861061700058e-10
DIAG_MTCA11:PICO9_CH1:RNG0_EEOFST_RD,-2.4430796941032895e-08
DIAG_MTCA11:PICO9_CH1:RNG1_EEGAIN_RD,5.886177396191572e-12
DIAG_MTCA11:PICO9_CH1:RNG1_EEOFST_RD,-6.360131865612573e-10
DIAG_MTCA11:PICO9_CH2:RNG0_EEGAIN_RD,2.2346260952765817e-10
DIAG_MTCA11:PICO9_CH2:RNG0_EEOFST_RD,-7.634696430613985e-09
DIAG_MTCA11:PICO9_CH2:RNG1_EEGAIN_RD,5.887890435624099e-12
DIAG_MTCA11:PICO9_CH2:RNG1_EEOFST_RD,-1.9042685484027544e-10
DIAG_MTCA11:PICO9_CH3:RNG0_EEGAIN_RD,2.234819967972257e-10
DIAG_MTCA11:PICO9_CH3:RNG0_EEOFST_RD,7.330902551672125e-10
DIAG_MTCA11:PICO9_CH3:RNG1_EEGAIN_RD,5.886761130641238e-12
DIAG_MTCA11:PICO9_CH3:RNG1_EEOFST_RD,3.014533761502847e-11
DIAG_MTCA11:PICO9_CH4:RNG0_EEGAIN_RD,2.233942614227047e-10
DIAG_MTCA11:PICO9_CH4:RNG0_EEOFST_RD,-7.451735228869438e-09
DIAG_MTCA11:PICO9_CH4:RNG1_EEGAIN_RD,5.8824017705461085e-12
DIAG_MTCA11:PICO9_CH4:RNG1_EEOFST_RD,-1.9976677256838826e-10
DIAG_MTCA11:PICO9_CH5:RNG0_EEGAIN_RD,2.23411497635162e-10
DIAG_MTCA11:PICO9_CH5:RNG0_EEOFST_RD,-3.084356592353288e-08
DIAG_MTCA11:PICO9_CH5:RNG1_EEGAIN_RD,5.882502818188584e-12
DIAG_MTCA11:PICO9_CH5:RNG1_EEOFST_RD,-8.041152743665236e-10
DIAG_MTCA11:PICO9_CH6:RNG0_EEGAIN_RD,2.2342787342477521e-10
DIAG_MTCA11:PICO9_CH6:RNG0_EEOFST_RD,-2.8718167843777564e-09
DIAG_MTCA11:PICO9_CH6:RNG1_EEGAIN_RD,5.8901026417368385e-12
DIAG_MTCA11:PICO9_CH6:RNG1_EEOFST_RD,-6.757543830060442e-11
DIAG_MTCA11:PICO9_CH7:RNG0_EEGAIN_RD,2.2342137862008116e-10
DIAG_MTCA11:PICO9_CH7:RNG0_EEOFST_RD,1.3457842840125522e-08
DIAG_MTCA11:PICO9_CH7:RNG1_EEGAIN_RD,5.889047929863445e-12
DIAG_MTCA11:PICO9_CH7:RNG1_EEOFST_RD,3.7048500378666915e-10
DIAG_MTCA12:PICO3_CH0:RNG0_EEGAIN_RD,2.2336892058216762e-10
DIAG_MTCA12:PICO3_CH0:RNG0_EEOFST_RD,-3.836281337044056e-08
DIAG_MTCA12:PICO3_CH0:RNG1_EEGAIN_RD,5.882822007308164e-12
DIAG_MTCA12:PICO3_CH0:RNG1_EEOFST_RD,-1.0007705775194609e-09
DIAG_MTCA12:PICO3_CH1:RNG0_EEGAIN_RD,2.233623147551711e-10
DIAG_MTCA12:PICO3_CH1:RNG0_EEOFST_RD,-3.674281856547168e-08
DIAG_MTCA12:PICO3_CH1:RNG1_EEGAIN_RD,5.883119512384294e-12
DIAG_MTCA12:PICO3_CH1:RNG1_EEOFST_RD,-9.483616114636106e-10
DIAG_MTCA12:PICO3_CH2:RNG0_EEGAIN_RD,2.2337749705503285e-10
DIAG_MTCA12:PICO3_CH2:RNG0_EEOFST_RD,-2.3161655704484474e-08
DIAG_MTCA12:PICO3_CH2:RNG1_EEGAIN_RD,5.883623883234934e-12
DIAG_MTCA12:PICO3_CH2:RNG1_EEOFST_RD,-5.800380176168574e-10
DIAG_MTCA12:PICO3_CH3:RNG0_EEGAIN_RD,2.2342049044166146e-10
DIAG_MTCA12:PICO3_CH3:RNG0_EEOFST_RD,-9.022876668041135e-09
DIAG_MTCA12:PICO3_CH3:RNG1_EEGAIN_RD,5.884855970583747e-12
DIAG_MTCA12:PICO3_CH3:RNG1_EEOFST_RD,-2.0327352301396928e-10
DIAG_MTCA12:PICO3_CH4:RNG0_EEGAIN_RD,2.2343854544359942e-10
DIAG_MTCA12:PICO3_CH4:RNG0_EEOFST_RD,-1.7976747868075904e-09
DIAG_MTCA12:PICO3_CH4:RNG1_EEGAIN_RD,5.884373283776556e-12
DIAG_MTCA12:PICO3_CH4:RNG1_EEOFST_RD,-4.700725572681641e-11
DIAG_MTCA12:PICO3_CH5:RNG0_EEGAIN_RD,2.2345311712079763e-10
DIAG_MTCA12:PICO3_CH5:RNG0_EEOFST_RD,-2.214101968434079e-08
DIAG_MTCA12:PICO3_CH5:RNG1_EEGAIN_RD,5.884927961608e-12
DIAG_MTCA12:PICO3_CH5:RNG1_EEOFST_RD,-5.695626748014604e-10
DIAG_MTCA12:PICO3_CH6:RNG0_EEGAIN_RD,2.2371865471271235e-10
DIAG_MTCA12:PICO3_CH6:RNG0_EEOFST_RD,-1.308095765040207e-08
DIAG_MTCA12:PICO3_CH6:RNG1_EEGAIN_RD,5.887607675697515e-12
DIAG_MTCA12:PICO3_CH6:RNG1_EEOFST_RD,-3.304606588372394e-10
DIAG_MTCA12:PICO3_CH7:RNG0_EEGAIN_RD,2.2338424165990745e-10
DIAG_MTCA12:PICO3_CH7:RNG0_EEOFST_RD,-4.624239213768533e-09
DIAG_MTCA12:PICO3_CH7:RNG1_EEGAIN_RD,5.884214990259373e-12
DIAG_MTCA12:PICO3_CH7:RNG1_EEOFST_RD,-8.875220003368156e-11
DIAG_MTCA12:PICO5_CH0:RNG0_EEGAIN_RD,2.476983618215911e-10
DIAG_MTCA12:PICO5_CH0:RNG0_EEOFST_RD,1.4954665283894997e-09
DIAG_MTCA12:PICO5_CH0:RNG1_EEGAIN_RD,3.186232527818689e-11
DIAG_MTCA12:PICO5_CH0:RNG1_EEOFST_RD,2.0565793512616892e-10
DIAG_MTCA12:PICO5_CH1:RNG0_EEGAIN_RD,2.4768689876886185e-10
DIAG_MTCA12:PICO5_CH1:RNG0_EEOFST_RD,1.315754838415728e-09
DIAG_MTCA12:PICO5_CH1:RNG1_EEGAIN_RD,3.1862804061866257e-11
DIAG_MTCA12:PICO5_CH1:RNG1_EEOFST_RD,-6.950080511103351e-10
DIAG_MTCA12:PICO5_CH2:RNG0_EEGAIN_RD,2.477254790189676e-10
DIAG_MTCA12:PICO5_CH2:RNG0_EEOFST_RD,-1.442240105120618e-08
DIAG_MTCA12:PICO5_CH2:RNG1_EEGAIN_RD,3.186721372894219e-11
DIAG_MTCA12:PICO5_CH2:RNG1_EEOFST_RD,-1.2202688859375144e-10
DIAG_MTCA12:PICO5_CH3:RNG0_EEGAIN_RD,2.4769591933093693e-10
DIAG_MTCA12:PICO5_CH3:RNG0_EEOFST_RD,-1.1901189367335974e-08
DIAG_MTCA12:PICO5_CH3:RNG1_EEGAIN_RD,3.186177710556848e-11
DIAG_MTCA12:PICO5_CH3:RNG1_EEOFST_RD,-2.3168791329908345e-09
DIAG_MTCA12:PICO5_CH4:RNG0_EEGAIN_RD,2.4778318286067247e-10
DIAG_MTCA12:PICO5_CH4:RNG0_EEOFST_RD,-3.945436866104046e-09
DIAG_MTCA12:PICO5_CH4:RNG1_EEGAIN_RD,3.1869281519325554e-11
DIAG_MTCA12:PICO5_CH4:RNG1_EEOFST_RD,-2.840805646275868e-10
DIAG_MTCA12:PICO5_CH5:RNG0_EEGAIN_RD,2.4774493567747413e-10
DIAG_MTCA12:PICO5_CH5:RNG0_EEOFST_RD,-3.4432134921047464e-09
DIAG_MTCA12:PICO5_CH5:RNG1_EEGAIN_RD,3.1870509703546546e-11
DIAG_MTCA12:PICO5_CH5:RNG1_EEOFST_RD,-1.767442789346596e-11
DIAG_MTCA12:PICO5_CH6:RNG0_EEGAIN_RD,2.4772900397707076e-10
DIAG_MTCA12:PICO5_CH6:RNG0_EEOFST_RD,-5.5529816300747825e-09
DIAG_MTCA12:PICO5_CH6:RNG1_EEGAIN_RD,3.186733515958551e-11
DIAG_MTCA12:PICO5_CH6:RNG1_EEOFST_RD,-5.160660440650666e-11
DIAG_MTCA12:PICO5_CH7:RNG0_EEGAIN_RD,2.4777016549570874e-10
DIAG_MTCA12:PICO5_CH7:RNG0_EEOFST_RD,-2.8318644651470493e-10
DIAG_MTCA12:PICO5_CH7:RNG1_EEGAIN_RD,3.186911845531881e-11
DIAG_MTCA12:PICO5_CH7:RNG1_EEOFST_RD,-4.323323088417652e-10
DIAG_MTCA14:PICO7_CH0:RNG0_EEGAIN_RD,2.23446663949467e-10
DIAG_MTCA14:PICO7_CH0:RNG0_EEOFST_RD,-1.4555018523765284e-08
DIAG_MTCA14:PICO7_CH0:RNG1_EEGAIN_RD,5.888278580001849e-12
DIAG_MTCA14:PICO7_CH0:RNG1_EEOFST_RD,-3.7094322058450757e-10
DIAG_MTCA14:PICO7_CH1:RNG0_EEGAIN_RD,2.2344102956761702e-10
DIAG_MTCA14:PICO7_CH1:RNG0_EEOFST_RD,-1.344366040711975e-08
DIAG_MTCA14:PICO7_CH1:RNG1_EEGAIN_RD,5.886537351312837e-12
DIAG_MTCA14:PICO7_CH1:RNG1_EEOFST_RD,-3.2775374081417397e-10
DIAG_MTCA14:PICO7_CH2:RNG0_EEGAIN_RD,2.2349201656002293e-10
DIAG_MTCA14:PICO7_CH2:RNG0_EEOFST_RD,2.4076177496112905e-08
DIAG_MTCA14:PICO7_CH2:RNG1_EEGAIN_RD,5.886918990477552e-12
DIAG_MTCA14:PICO7_CH2:RNG1_EEOFST_RD,6.538191654748005e-10
DIAG_MTCA14:PICO7_CH3:RNG0_EEGAIN_RD,2.2345250649813408e-10
DIAG_MTCA14:PICO7_CH3:RNG0_EEOFST_RD,-1.5036228262488294e-08
DIAG_MTCA14:PICO7_CH3:RNG1_EEGAIN_RD,5.889466431902024e-12
DIAG_MTCA14:PICO7_CH3:RNG1_EEOFST_RD,-3.7396455376814686e-10
DIAG_MTCA14:PICO7_CH4:RNG0_EEGAIN_RD,2.2347551587031944e-10
DIAG_MTCA14:PICO7_CH4:RNG0_EEOFST_RD,-1.0876300748918766e-08
DIAG_MTCA14:PICO7_CH4:RNG1_EEGAIN_RD,5.88876516993686e-12
DIAG_MTCA14:PICO7_CH4:RNG1_EEOFST_RD,-2.717150393571899e-10
DIAG_MTCA14:PICO7_CH5:RNG0_EEGAIN_RD,2.2348779771252936e-10
DIAG_MTCA14:PICO7_CH5:RNG0_EEOFST_RD,1.0925268467687488e-09
DIAG_MTCA14:PICO7_CH5:RNG1_EEGAIN_RD,5.88829549355574e-12
DIAG_MTCA14:PICO7_CH5:RNG1_EEOFST_RD,4.942075915170818e-11
DIAG_MTCA14:PICO7_CH6:RNG0_EEGAIN_RD,2.2347874939487866e-10
DIAG_MTCA14:PICO7_CH6:RNG0_EEOFST_RD,-1.1058939541896962e-08
DIAG_MTCA14:PICO7_CH6:RNG1_EEGAIN_RD,5.887504025969825e-12
DIAG_MTCA14:PICO7_CH6:RNG1_EEOFST_RD,-2.657894182522824e-10
DIAG_MTCA14:PICO7_CH7:RNG0_EEGAIN_RD,2.2344671946061823e-10
DIAG_MTCA14:PICO7_CH7:RNG0_EEOFST_RD,-1.571281060819274e-08
DIAG_MTCA14:PICO7_CH7:RNG1_EEGAIN_RD,5.886997053033971e-12
DIAG_MTCA14:PICO7_CH7:RNG1_EEOFST_RD,-3.8789463308042116e-10
DIAG_MTCA14:PICO8_CH0:RNG0_EEGAIN_RD,2.234552126667566e-10
DIAG_MTCA14:PICO8_CH0:RNG0_EEOFST_RD,-8.264031237104064e-09
DIAG_MTCA14:PICO8_CH0:RNG1_EEGAIN_RD,5.881975895932756e-12
DIAG_MTCA14:PICO8_CH0:RNG1_EEOFST_RD,-1.9561774422527378e-10
DIAG_MTCA14:PICO8_CH1:RNG0_EEGAIN_RD,2.2345196526440958e-10
DIAG_MTCA14:PICO8_CH1:RNG0_EEOFST_RD,-2.80344973901947e-08
DIAG_MTCA14:PICO8_CH1:RNG1_EEGAIN_RD,5.881031339000087e-12
DIAG_MTCA14:PICO8_CH1:RNG1_EEOFST_RD,-7.181087391394669e-10
DIAG_MTCA14:PICO8_CH2:RNG0_EEGAIN_RD,2.2346681449736394e-10
